Transcript_ID,Gene_ID
mRNA4576,mRNA4576
mRNA4577,mRNA4577
mRNA4578,mRNA4578
mRNA4579,mRNA4579
mRNA4580,mRNA4580
mRNA4581,mRNA4581
mRNA4582,mRNA4582
mRNA4583,mRNA4583
mRNA4584,mRNA4584
mRNA4585,mRNA4585
mRNA4586,mRNA4586
mRNA4587,mRNA4587
mRNA4588,mRNA4588
mRNA4589,mRNA4589
mRNA4590,mRNA4590
mRNA4591,mRNA4591
mRNA4592,mRNA4592
mRNA4593,mRNA4593
mRNA4594,mRNA4594
mRNA4595,mRNA4595
mRNA4596,mRNA4596
mRNA4597,mRNA4597
mRNA4598,mRNA4598
mRNA4599,mRNA4599
mRNA4600,mRNA4600
mRNA4601,mRNA4601
mRNA4602,mRNA4602
mRNA4603,mRNA4603
mRNA4604,mRNA4604
mRNA4605,mRNA4605
mRNA4606,mRNA4606
mRNA4607,mRNA4607
mRNA4608,mRNA4608
mRNA4609,mRNA4609
mRNA4610,mRNA4610
mRNA4611,mRNA4611
mRNA4612,mRNA4612
mRNA4613,mRNA4613
mRNA4614,mRNA4614
mRNA4615,mRNA4615
mRNA4616,mRNA4616
mRNA4617,mRNA4617
mRNA4618,mRNA4618
mRNA4619,mRNA4619
mRNA4620,mRNA4620
mRNA4621,mRNA4621
mRNA4622,mRNA4622
mRNA4623,mRNA4623
mRNA4624,mRNA4624
mRNA4625,mRNA4625
mRNA4626,mRNA4626
mRNA4627,mRNA4627
mRNA4628,mRNA4628
mRNA4629,mRNA4629
mRNA4630,mRNA4630
mRNA4631,mRNA4631
mRNA4632,mRNA4632
mRNA4633,mRNA4633
mRNA4634,mRNA4634
mRNA4635,mRNA4635
mRNA4636,mRNA4636
mRNA4637,mRNA4637
mRNA4638,mRNA4638
mRNA4639,mRNA4639
mRNA4640,mRNA4640
mRNA4641,mRNA4641
mRNA4642,mRNA4642
mRNA4643,mRNA4643
mRNA4644,mRNA4644
mRNA4645,mRNA4645
mRNA4646,mRNA4646
mRNA4647,mRNA4647
mRNA4648,mRNA4648
mRNA4649,mRNA4649
mRNA4650,mRNA4650
mRNA4651,mRNA4651
mRNA4652,mRNA4652
mRNA4653,mRNA4653
mRNA4654,mRNA4654
mRNA4655,mRNA4655
mRNA4656,mRNA4656
mRNA4657,mRNA4657
mRNA4658,mRNA4658
mRNA4659,mRNA4659
mRNA4660,mRNA4660
mRNA4661,mRNA4661
mRNA4662,mRNA4662
mRNA4663,mRNA4663
mRNA4664,mRNA4664
mRNA4665,mRNA4665
mRNA4666,mRNA4666
mRNA4667,mRNA4667
mRNA4668,mRNA4668
mRNA4669,mRNA4669
mRNA4670,mRNA4670
mRNA4671,mRNA4671
mRNA4672,mRNA4672
mRNA4673,mRNA4673
mRNA4674,mRNA4674
mRNA4675,mRNA4675
mRNA4676,mRNA4676
mRNA4677,mRNA4677
mRNA4678,mRNA4678
mRNA4679,mRNA4679
mRNA4680,mRNA4680
mRNA4681,mRNA4681
mRNA4682,mRNA4682
mRNA4683,mRNA4683
mRNA4684,mRNA4684
mRNA4685,mRNA4685
mRNA4686,mRNA4686
mRNA4687,mRNA4687
mRNA4688,mRNA4688
mRNA4689,mRNA4689
mRNA4690,mRNA4690
mRNA4691,mRNA4691
mRNA4692,mRNA4692
mRNA4693,mRNA4693
mRNA4694,mRNA4694
mRNA4695,mRNA4695
mRNA4696,mRNA4696
mRNA4697,mRNA4697
mRNA4698,mRNA4698
mRNA4699,mRNA4699
mRNA4700,mRNA4700
mRNA4701,mRNA4701
mRNA4702,mRNA4702
mRNA4703,mRNA4703
mRNA4704,mRNA4704
mRNA4705,mRNA4705
mRNA4706,mRNA4706
mRNA4707,mRNA4707
mRNA4708,mRNA4708
mRNA4709,mRNA4709
mRNA4710,mRNA4710
mRNA4711,mRNA4711
mRNA4712,mRNA4712
mRNA4713,mRNA4713
mRNA4714,mRNA4714
mRNA4715,mRNA4715
mRNA4716,mRNA4716
mRNA4717,mRNA4717
mRNA4718,mRNA4718
mRNA4719,mRNA4719
mRNA4720,mRNA4720
mRNA4721,mRNA4721
mRNA4722,mRNA4722
mRNA4723,mRNA4723
mRNA4724,mRNA4724
mRNA4725,mRNA4725
mRNA4726,mRNA4726
mRNA4727,mRNA4727
mRNA4728,mRNA4728
mRNA4729,mRNA4729
mRNA4730,mRNA4730
mRNA4731,mRNA4731
mRNA4732,mRNA4732
mRNA4733,mRNA4733
mRNA4734,mRNA4734
mRNA4735,mRNA4735
mRNA4736,mRNA4736
mRNA4737,mRNA4737
mRNA4738,mRNA4738
mRNA4739,mRNA4739
mRNA4740,mRNA4740
mRNA4741,mRNA4741
mRNA4742,mRNA4742
mRNA4743,mRNA4743
mRNA4744,mRNA4744
mRNA4745,mRNA4745
mRNA4746,mRNA4746
mRNA4747,mRNA4747
mRNA4748,mRNA4748
mRNA4749,mRNA4749
mRNA4750,mRNA4750
mRNA4751,mRNA4751
mRNA4752,mRNA4752
mRNA4753,mRNA4753
mRNA4754,mRNA4754
mRNA4755,mRNA4755
mRNA4756,mRNA4756
mRNA4757,mRNA4757
mRNA4758,mRNA4758
mRNA4759,mRNA4759
mRNA4760,mRNA4760
mRNA4761,mRNA4761
mRNA4762,mRNA4762
mRNA4763,mRNA4763
mRNA4764,mRNA4764
mRNA4765,mRNA4765
mRNA4766,mRNA4766
mRNA4767,mRNA4767
mRNA4768,mRNA4768
mRNA4769,mRNA4769
mRNA4770,mRNA4770
mRNA4771,mRNA4771
mRNA4772,mRNA4772
mRNA4773,mRNA4773
mRNA4774,mRNA4774
mRNA4775,mRNA4775
mRNA4776,mRNA4776
mRNA4777,mRNA4777
mRNA4778,mRNA4778
mRNA4779,mRNA4779
mRNA4780,mRNA4780
mRNA4781,mRNA4781
mRNA4782,mRNA4782
mRNA4783,mRNA4783
mRNA4784,mRNA4784
mRNA4785,mRNA4785
mRNA4786,mRNA4786
mRNA4787,mRNA4787
mRNA4788,mRNA4788
mRNA4789,mRNA4789
mRNA4790,mRNA4790
mRNA4791,mRNA4791
mRNA4792,mRNA4792
mRNA4793,mRNA4793
mRNA4794,mRNA4794
mRNA4795,mRNA4795
mRNA4796,mRNA4796
mRNA4797,mRNA4797
mRNA4798,mRNA4798
mRNA4799,mRNA4799
mRNA4800,mRNA4800
mRNA4801,mRNA4801
mRNA4802,mRNA4802
mRNA4803,mRNA4803
mRNA4804,mRNA4804
mRNA4805,mRNA4805
mRNA4806,mRNA4806
mRNA4807,mRNA4807
mRNA4808,mRNA4808
mRNA4809,mRNA4809
mRNA4810,mRNA4810
mRNA4811,mRNA4811
mRNA4812,mRNA4812
mRNA4813,mRNA4813
mRNA4814,mRNA4814
mRNA4815,mRNA4815
mRNA4816,mRNA4816
mRNA4817,mRNA4817
mRNA4818,mRNA4818
mRNA4819,mRNA4819
mRNA4820,mRNA4820
mRNA4821,mRNA4821
mRNA4822,mRNA4822
mRNA4823,mRNA4823
mRNA4824,mRNA4824
mRNA4825,mRNA4825
mRNA4826,mRNA4826
mRNA4827,mRNA4827
mRNA4828,mRNA4828
mRNA4829,mRNA4829
mRNA4830,mRNA4830
mRNA4831,mRNA4831
mRNA4832,mRNA4832
mRNA4833,mRNA4833
mRNA4834,mRNA4834
mRNA4835,mRNA4835
mRNA4836,mRNA4836
mRNA4837,mRNA4837
mRNA4838,mRNA4838
mRNA4839,mRNA4839
mRNA4840,mRNA4840
mRNA4841,mRNA4841
mRNA4842,mRNA4842
mRNA4843,mRNA4843
mRNA4844,mRNA4844
mRNA4845,mRNA4845
mRNA4846,mRNA4846
mRNA4847,mRNA4847
mRNA4848,mRNA4848
mRNA4849,mRNA4849
mRNA4850,mRNA4850
mRNA4851,mRNA4851
mRNA4852,mRNA4852
mRNA4853,mRNA4853
mRNA4854,mRNA4854
mRNA4855,mRNA4855
mRNA4856,mRNA4856
mRNA4857,mRNA4857
mRNA4858,mRNA4858
mRNA4859,mRNA4859
mRNA4860,mRNA4860
mRNA4861,mRNA4861
mRNA4862,mRNA4862
mRNA4863,mRNA4863
mRNA4864,mRNA4864
mRNA4865,mRNA4865
mRNA4866,mRNA4866
mRNA4867,mRNA4867
mRNA4868,mRNA4868
mRNA4869,mRNA4869
mRNA4870,mRNA4870
mRNA4871,mRNA4871
mRNA4872,mRNA4872
mRNA4873,mRNA4873
mRNA4874,mRNA4874
mRNA4875,mRNA4875
mRNA4876,mRNA4876
mRNA4877,mRNA4877
mRNA4878,mRNA4878
mRNA4879,mRNA4879
mRNA4880,mRNA4880
mRNA4881,mRNA4881
mRNA4882,mRNA4882
mRNA4883,mRNA4883
mRNA4884,mRNA4884
mRNA4885,mRNA4885
mRNA4886,mRNA4886
mRNA4887,mRNA4887
mRNA4888,mRNA4888
mRNA4889,mRNA4889
mRNA4890,mRNA4890
mRNA4891,mRNA4891
mRNA4892,mRNA4892
mRNA4893,mRNA4893
mRNA4894,mRNA4894
mRNA4895,mRNA4895
mRNA4896,mRNA4896
mRNA4897,mRNA4897
mRNA4898,mRNA4898
mRNA4899,mRNA4899
mRNA4900,mRNA4900
mRNA4901,mRNA4901
mRNA4902,mRNA4902
mRNA4903,mRNA4903
mRNA4904,mRNA4904
mRNA4905,mRNA4905
mRNA4906,mRNA4906
mRNA4907,mRNA4907
mRNA4908,mRNA4908
mRNA4909,mRNA4909
mRNA4910,mRNA4910
mRNA4911,mRNA4911
mRNA4912,mRNA4912
mRNA4913,mRNA4913
mRNA4914,mRNA4914
mRNA4915,mRNA4915
mRNA4916,mRNA4916
mRNA4917,mRNA4917
mRNA4918,mRNA4918
mRNA4919,mRNA4919
mRNA4920,mRNA4920
mRNA4921,mRNA4921
mRNA4922,mRNA4922
mRNA4923,mRNA4923
mRNA4924,mRNA4924
mRNA4925,mRNA4925
mRNA4926,mRNA4926
mRNA4927,mRNA4927
mRNA4928,mRNA4928
mRNA4929,mRNA4929
mRNA4930,mRNA4930
mRNA4931,mRNA4931
mRNA4932,mRNA4932
mRNA4933,mRNA4933
mRNA4934,mRNA4934
mRNA4935,mRNA4935
mRNA4936,mRNA4936
mRNA4937,mRNA4937
mRNA4938,mRNA4938
mRNA4939,mRNA4939
mRNA4940,mRNA4940
mRNA4941,mRNA4941
mRNA4942,mRNA4942
mRNA4943,mRNA4943
mRNA4944,mRNA4944
mRNA4945,mRNA4945
mRNA4946,mRNA4946
mRNA4947,mRNA4947
mRNA4948,mRNA4948
mRNA4949,mRNA4949
mRNA4950,mRNA4950
mRNA4951,mRNA4951
mRNA4952,mRNA4952
mRNA4953,mRNA4953
mRNA4954,mRNA4954
mRNA4955,mRNA4955
mRNA4956,mRNA4956
mRNA4957,mRNA4957
mRNA4958,mRNA4958
mRNA4959,mRNA4959
mRNA4960,mRNA4960
mRNA4961,mRNA4961
mRNA4962,mRNA4962
mRNA4963,mRNA4963
mRNA4964,mRNA4964
mRNA4965,mRNA4965
mRNA4966,mRNA4966
mRNA4967,mRNA4967
mRNA4968,mRNA4968
mRNA4969,mRNA4969
mRNA4970,mRNA4970
mRNA4971,mRNA4971
mRNA4972,mRNA4972
mRNA4973,mRNA4973
mRNA4974,mRNA4974
mRNA4975,mRNA4975
mRNA4976,mRNA4976
mRNA4977,mRNA4977
mRNA4978,mRNA4978
mRNA4979,mRNA4979
mRNA4980,mRNA4980
mRNA4981,mRNA4981
mRNA4982,mRNA4982
mRNA4983,mRNA4983
mRNA4984,mRNA4984
mRNA4985,mRNA4985
mRNA4986,mRNA4986
mRNA4987,mRNA4987
mRNA4988,mRNA4988
mRNA4989,mRNA4989
mRNA4990,mRNA4990
mRNA4991,mRNA4991
mRNA4992,mRNA4992
mRNA4993,mRNA4993
mRNA4994,mRNA4994
mRNA4995,mRNA4995
mRNA4996,mRNA4996
mRNA4997,mRNA4997
mRNA4998,mRNA4998
mRNA4999,mRNA4999
mRNA5000,mRNA5000
mRNA5001,mRNA5001
mRNA5002,mRNA5002
mRNA5003,mRNA5003
mRNA5004,mRNA5004
mRNA5005,mRNA5005
mRNA5006,mRNA5006
mRNA5007,mRNA5007
mRNA5008,mRNA5008
mRNA5009,mRNA5009
mRNA5010,mRNA5010
mRNA5011,mRNA5011
mRNA5012,mRNA5012
mRNA5013,mRNA5013
mRNA5014,mRNA5014
mRNA5015,mRNA5015
mRNA5016,mRNA5016
mRNA5017,mRNA5017
mRNA5018,mRNA5018
mRNA5019,mRNA5019
mRNA5020,mRNA5020
mRNA5021,mRNA5021
mRNA5022,mRNA5022
mRNA5023,mRNA5023
mRNA5024,mRNA5024
mRNA5025,mRNA5025
mRNA5026,mRNA5026
mRNA5027,mRNA5027
mRNA5028,mRNA5028
mRNA5029,mRNA5029
mRNA5030,mRNA5030
mRNA5031,mRNA5031
mRNA5032,mRNA5032
mRNA5033,mRNA5033
mRNA5034,mRNA5034
mRNA5035,mRNA5035
mRNA5036,mRNA5036
mRNA5037,mRNA5037
mRNA5038,mRNA5038
mRNA5039,mRNA5039
mRNA5040,mRNA5040
mRNA5041,mRNA5041
mRNA5042,mRNA5042
mRNA5043,mRNA5043
mRNA5044,mRNA5044
mRNA5045,mRNA5045
mRNA5046,mRNA5046
mRNA5047,mRNA5047
mRNA5048,mRNA5048
mRNA5049,mRNA5049
mRNA5050,mRNA5050
mRNA5051,mRNA5051
mRNA5052,mRNA5052
mRNA5053,mRNA5053
mRNA5054,mRNA5054
mRNA5055,mRNA5055
mRNA5056,mRNA5056
mRNA5057,mRNA5057
mRNA5058,mRNA5058
mRNA5059,mRNA5059
mRNA5060,mRNA5060
mRNA5061,mRNA5061
mRNA5062,mRNA5062
mRNA5063,mRNA5063
mRNA5064,mRNA5064
mRNA5065,mRNA5065
mRNA5066,mRNA5066
mRNA5067,mRNA5067
mRNA5068,mRNA5068
mRNA5069,mRNA5069
mRNA5070,mRNA5070
mRNA5071,mRNA5071
mRNA5072,mRNA5072
mRNA5073,mRNA5073
mRNA5074,mRNA5074
mRNA5075,mRNA5075
mRNA5076,mRNA5076
mRNA5077,mRNA5077
mRNA5078,mRNA5078
mRNA5079,mRNA5079
mRNA5080,mRNA5080
mRNA5081,mRNA5081
mRNA5082,mRNA5082
mRNA5083,mRNA5083
mRNA5084,mRNA5084
mRNA5085,mRNA5085
mRNA5086,mRNA5086
mRNA5087,mRNA5087
mRNA5088,mRNA5088
mRNA5089,mRNA5089
mRNA5090,mRNA5090
mRNA5091,mRNA5091
mRNA5092,mRNA5092
mRNA5093,mRNA5093
mRNA5094,mRNA5094
mRNA5095,mRNA5095
mRNA5096,mRNA5096
mRNA5097,mRNA5097
mRNA5098,mRNA5098
mRNA5099,mRNA5099
mRNA5100,mRNA5100
mRNA5101,mRNA5101
mRNA5102,mRNA5102
mRNA5103,mRNA5103
mRNA5104,mRNA5104
mRNA5105,mRNA5105
mRNA5106,mRNA5106
mRNA5107,mRNA5107
mRNA5108,mRNA5108
mRNA5109,mRNA5109
mRNA5110,mRNA5110
mRNA5111,mRNA5111
mRNA5112,mRNA5112
mRNA5113,mRNA5113
mRNA5114,mRNA5114
mRNA5115,mRNA5115
mRNA5116,mRNA5116
mRNA5117,mRNA5117
mRNA5118,mRNA5118
mRNA5119,mRNA5119
mRNA5120,mRNA5120
mRNA5121,mRNA5121
mRNA5122,mRNA5122
mRNA5123,mRNA5123
mRNA5124,mRNA5124
mRNA5125,mRNA5125
mRNA5126,mRNA5126
mRNA5127,mRNA5127
mRNA5128,mRNA5128
mRNA5129,mRNA5129
mRNA5130,mRNA5130
mRNA5131,mRNA5131
mRNA5132,mRNA5132
mRNA5133,mRNA5133
mRNA5134,mRNA5134
mRNA5135,mRNA5135
mRNA5136,mRNA5136
mRNA5137,mRNA5137
mRNA5138,mRNA5138
mRNA5139,mRNA5139
mRNA5140,mRNA5140
mRNA5141,mRNA5141
mRNA5142,mRNA5142
mRNA5143,mRNA5143
mRNA5144,mRNA5144
mRNA5145,mRNA5145
mRNA5146,mRNA5146
mRNA5147,mRNA5147
mRNA5148,mRNA5148
mRNA5149,mRNA5149
mRNA5150,mRNA5150
mRNA5151,mRNA5151
mRNA5152,mRNA5152
mRNA5153,mRNA5153
mRNA5154,mRNA5154
mRNA5155,mRNA5155
mRNA5156,mRNA5156
mRNA5157,mRNA5157
mRNA5158,mRNA5158
mRNA5159,mRNA5159
mRNA5160,mRNA5160
mRNA5161,mRNA5161
mRNA5162,mRNA5162
mRNA5163,mRNA5163
mRNA5164,mRNA5164
mRNA5165,mRNA5165
mRNA5166,mRNA5166
mRNA5167,mRNA5167
mRNA5168,mRNA5168
mRNA5169,mRNA5169
mRNA5170,mRNA5170
mRNA5171,mRNA5171
mRNA5172,mRNA5172
mRNA5173,mRNA5173
mRNA5174,mRNA5174
mRNA5175,mRNA5175
mRNA5176,mRNA5176
mRNA5177,mRNA5177
mRNA5178,mRNA5178
mRNA5179,mRNA5179
mRNA5180,mRNA5180
mRNA5181,mRNA5181
mRNA5182,mRNA5182
mRNA5183,mRNA5183
mRNA5184,mRNA5184
mRNA5185,mRNA5185
mRNA5186,mRNA5186
mRNA5187,mRNA5187
mRNA5188,mRNA5188
mRNA5189,mRNA5189
mRNA5190,mRNA5190
mRNA5191,mRNA5191
mRNA5192,mRNA5192
mRNA5193,mRNA5193
mRNA5194,mRNA5194
mRNA5195,mRNA5195
mRNA5196,mRNA5196
mRNA5197,mRNA5197
mRNA5198,mRNA5198
mRNA5199,mRNA5199
mRNA5200,mRNA5200
mRNA5201,mRNA5201
mRNA5202,mRNA5202
mRNA5203,mRNA5203
mRNA5204,mRNA5204
mRNA5205,mRNA5205
mRNA5206,mRNA5206
mRNA5207,mRNA5207
mRNA5208,mRNA5208
mRNA5209,mRNA5209
mRNA5210,mRNA5210
mRNA5211,mRNA5211
mRNA5212,mRNA5212
mRNA5213,mRNA5213
mRNA5214,mRNA5214
mRNA5215,mRNA5215
mRNA5216,mRNA5216
mRNA5217,mRNA5217
mRNA5218,mRNA5218
mRNA5219,mRNA5219
mRNA5220,mRNA5220
mRNA5221,mRNA5221
mRNA5222,mRNA5222
mRNA5223,mRNA5223
mRNA5224,mRNA5224
mRNA5225,mRNA5225
mRNA5226,mRNA5226
mRNA5227,mRNA5227
mRNA5228,mRNA5228
mRNA5229,mRNA5229
mRNA5230,mRNA5230
mRNA5231,mRNA5231
mRNA5232,mRNA5232
mRNA5233,mRNA5233
mRNA5234,mRNA5234
mRNA5235,mRNA5235
mRNA5236,mRNA5236
mRNA5237,mRNA5237
mRNA5238,mRNA5238
mRNA5239,mRNA5239
mRNA5240,mRNA5240
mRNA5241,mRNA5241
mRNA5242,mRNA5242
mRNA5243,mRNA5243
mRNA5244,mRNA5244
mRNA5245,mRNA5245
mRNA5246,mRNA5246
mRNA5247,mRNA5247
mRNA5248,mRNA5248
mRNA5249,mRNA5249
mRNA5250,mRNA5250
mRNA5251,mRNA5251
mRNA5252,mRNA5252
mRNA5253,mRNA5253
mRNA5254,mRNA5254
mRNA5255,mRNA5255
mRNA5256,mRNA5256
mRNA5257,mRNA5257
mRNA5258,mRNA5258
mRNA5259,mRNA5259
mRNA5260,mRNA5260
mRNA5261,mRNA5261
mRNA5262,mRNA5262
mRNA5263,mRNA5263
mRNA5264,mRNA5264
mRNA5265,mRNA5265
mRNA5266,mRNA5266
mRNA5267,mRNA5267
mRNA5268,mRNA5268
mRNA5269,mRNA5269
mRNA5270,mRNA5270
mRNA5271,mRNA5271
mRNA5272,mRNA5272
mRNA5273,mRNA5273
mRNA5274,mRNA5274
mRNA5275,mRNA5275
mRNA5276,mRNA5276
mRNA5277,mRNA5277
mRNA5278,mRNA5278
mRNA5279,mRNA5279
mRNA5280,mRNA5280
mRNA5281,mRNA5281
mRNA5282,mRNA5282
mRNA5283,mRNA5283
mRNA5284,mRNA5284
mRNA5285,mRNA5285
mRNA5286,mRNA5286
mRNA5287,mRNA5287
mRNA5288,mRNA5288
mRNA5289,mRNA5289
mRNA5290,mRNA5290
mRNA5291,mRNA5291
mRNA5292,mRNA5292
mRNA5293,mRNA5293
mRNA5294,mRNA5294
mRNA5295,mRNA5295
mRNA5296,mRNA5296
mRNA5297,mRNA5297
mRNA5298,mRNA5298
mRNA5299,mRNA5299
mRNA5300,mRNA5300
mRNA5301,mRNA5301
mRNA5302,mRNA5302
mRNA5303,mRNA5303
mRNA5304,mRNA5304
mRNA5305,mRNA5305
mRNA5306,mRNA5306
mRNA5307,mRNA5307
mRNA5308,mRNA5308
mRNA5309,mRNA5309
mRNA5310,mRNA5310
mRNA5311,mRNA5311
mRNA5312,mRNA5312
mRNA5313,mRNA5313
mRNA5314,mRNA5314
mRNA5315,mRNA5315
mRNA5316,mRNA5316
mRNA5317,mRNA5317
mRNA5318,mRNA5318
mRNA5319,mRNA5319
mRNA5320,mRNA5320
mRNA5321,mRNA5321
mRNA5322,mRNA5322
mRNA5323,mRNA5323
mRNA5324,mRNA5324
mRNA5325,mRNA5325
mRNA5326,mRNA5326
mRNA5327,mRNA5327
mRNA5328,mRNA5328
mRNA5329,mRNA5329
mRNA5330,mRNA5330
mRNA5331,mRNA5331
mRNA5332,mRNA5332
mRNA5333,mRNA5333
mRNA5334,mRNA5334
mRNA5335,mRNA5335
mRNA5336,mRNA5336
mRNA5337,mRNA5337
mRNA5338,mRNA5338
mRNA5339,mRNA5339
mRNA5340,mRNA5340
mRNA5341,mRNA5341
mRNA5342,mRNA5342
mRNA5343,mRNA5343
mRNA5344,mRNA5344
mRNA5345,mRNA5345
mRNA5346,mRNA5346
mRNA5347,mRNA5347
mRNA5348,mRNA5348
mRNA5349,mRNA5349
mRNA5350,mRNA5350
mRNA5351,mRNA5351
mRNA5352,mRNA5352
mRNA5353,mRNA5353
mRNA5354,mRNA5354
mRNA5355,mRNA5355
mRNA5356,mRNA5356
mRNA5357,mRNA5357
mRNA5358,mRNA5358
mRNA5359,mRNA5359
mRNA5360,mRNA5360
mRNA5361,mRNA5361
mRNA5362,mRNA5362
mRNA5363,mRNA5363
mRNA5364,mRNA5364
mRNA5365,mRNA5365
mRNA5366,mRNA5366
mRNA5367,mRNA5367
mRNA5368,mRNA5368
mRNA5369,mRNA5369
mRNA5370,mRNA5370
mRNA5371,mRNA5371
mRNA5372,mRNA5372
mRNA5373,mRNA5373
mRNA5374,mRNA5374
mRNA5375,mRNA5375
mRNA5376,mRNA5376
mRNA5377,mRNA5377
mRNA5378,mRNA5378
mRNA5379,mRNA5379
mRNA5380,mRNA5380
mRNA5381,mRNA5381
mRNA5382,mRNA5382
mRNA5383,mRNA5383
mRNA5384,mRNA5384
mRNA5385,mRNA5385
mRNA5386,mRNA5386
mRNA5387,mRNA5387
mRNA5388,mRNA5388
mRNA5389,mRNA5389
mRNA5390,mRNA5390
mRNA5391,mRNA5391
mRNA5392,mRNA5392
mRNA5393,mRNA5393
mRNA5394,mRNA5394
mRNA5395,mRNA5395
mRNA5396,mRNA5396
mRNA5397,mRNA5397
mRNA5398,mRNA5398
mRNA5399,mRNA5399
mRNA5400,mRNA5400
mRNA5401,mRNA5401
mRNA5402,mRNA5402
mRNA5403,mRNA5403
mRNA5404,mRNA5404
mRNA5405,mRNA5405
mRNA5406,mRNA5406
mRNA5407,mRNA5407
mRNA5408,mRNA5408
mRNA5409,mRNA5409
mRNA5410,mRNA5410
mRNA5411,mRNA5411
mRNA5412,mRNA5412
mRNA5413,mRNA5413
mRNA5414,mRNA5414
mRNA5415,mRNA5415
mRNA5416,mRNA5416
mRNA5417,mRNA5417
mRNA5418,mRNA5418
mRNA5419,mRNA5419
mRNA5420,mRNA5420
mRNA5421,mRNA5421
mRNA5422,mRNA5422
mRNA5423,mRNA5423
mRNA5424,mRNA5424
mRNA5425,mRNA5425
mRNA5426,mRNA5426
mRNA5427,mRNA5427
mRNA5428,mRNA5428
mRNA5429,mRNA5429
mRNA5430,mRNA5430
mRNA5431,mRNA5431
mRNA5432,mRNA5432
mRNA5433,mRNA5433
mRNA5434,mRNA5434
mRNA5435,mRNA5435
mRNA5436,mRNA5436
mRNA5437,mRNA5437
mRNA5438,mRNA5438
mRNA5439,mRNA5439
mRNA5440,mRNA5440
mRNA5441,mRNA5441
mRNA5442,mRNA5442
mRNA5443,mRNA5443
mRNA5444,mRNA5444
mRNA5445,mRNA5445
mRNA5446,mRNA5446
mRNA5447,mRNA5447
mRNA5448,mRNA5448
mRNA5449,mRNA5449
mRNA5450,mRNA5450
mRNA5451,mRNA5451
mRNA5452,mRNA5452
mRNA5453,mRNA5453
mRNA5454,mRNA5454
mRNA5455,mRNA5455
mRNA5456,mRNA5456
mRNA5457,mRNA5457
mRNA5458,mRNA5458
mRNA5459,mRNA5459
mRNA5460,mRNA5460
mRNA5461,mRNA5461
mRNA5462,mRNA5462
mRNA5463,mRNA5463
mRNA5464,mRNA5464
mRNA5465,mRNA5465
mRNA5466,mRNA5466
mRNA5467,mRNA5467
mRNA5468,mRNA5468
mRNA5469,mRNA5469
mRNA5470,mRNA5470
mRNA5471,mRNA5471
mRNA5472,mRNA5472
mRNA5473,mRNA5473
mRNA5474,mRNA5474
mRNA5475,mRNA5475
mRNA5476,mRNA5476
mRNA5477,mRNA5477
mRNA5478,mRNA5478
mRNA5479,mRNA5479
mRNA5480,mRNA5480
mRNA5481,mRNA5481
mRNA5482,mRNA5482
mRNA5483,mRNA5483
mRNA5484,mRNA5484
mRNA5485,mRNA5485
mRNA5486,mRNA5486
mRNA5487,mRNA5487
mRNA5488,mRNA5488
mRNA5489,mRNA5489
mRNA5490,mRNA5490
mRNA5491,mRNA5491
mRNA5492,mRNA5492
mRNA5493,mRNA5493
mRNA5494,mRNA5494
mRNA5495,mRNA5495
mRNA5496,mRNA5496
mRNA5497,mRNA5497
mRNA5498,mRNA5498
mRNA5499,mRNA5499
mRNA5500,mRNA5500
mRNA5501,mRNA5501
mRNA5502,mRNA5502
mRNA5503,mRNA5503
mRNA5504,mRNA5504
mRNA5505,mRNA5505
mRNA5506,mRNA5506
mRNA5507,mRNA5507
mRNA5508,mRNA5508
mRNA5509,mRNA5509
mRNA5510,mRNA5510
mRNA5511,mRNA5511
mRNA5512,mRNA5512
mRNA5513,mRNA5513
mRNA5514,mRNA5514
mRNA5515,mRNA5515
mRNA5516,mRNA5516
mRNA5517,mRNA5517
mRNA5518,mRNA5518
mRNA5519,mRNA5519
mRNA5520,mRNA5520
mRNA5521,mRNA5521
mRNA5522,mRNA5522
mRNA5523,mRNA5523
mRNA5524,mRNA5524
mRNA5525,mRNA5525
mRNA5526,mRNA5526
mRNA5527,mRNA5527
mRNA5528,mRNA5528
mRNA5529,mRNA5529
mRNA5530,mRNA5530
mRNA5531,mRNA5531
mRNA5532,mRNA5532
mRNA5533,mRNA5533
mRNA5534,mRNA5534
mRNA5535,mRNA5535
mRNA5536,mRNA5536
mRNA5537,mRNA5537
mRNA5538,mRNA5538
mRNA5539,mRNA5539
mRNA5540,mRNA5540
mRNA5541,mRNA5541
mRNA5542,mRNA5542
mRNA5543,mRNA5543
mRNA5544,mRNA5544
mRNA5545,mRNA5545
mRNA5546,mRNA5546
mRNA5547,mRNA5547
mRNA5548,mRNA5548
mRNA5549,mRNA5549
mRNA5550,mRNA5550
mRNA5551,mRNA5551
mRNA5552,mRNA5552
mRNA5553,mRNA5553
mRNA5554,mRNA5554
mRNA5555,mRNA5555
mRNA5556,mRNA5556
mRNA5557,mRNA5557
mRNA5558,mRNA5558
mRNA5559,mRNA5559
mRNA5560,mRNA5560
mRNA5561,mRNA5561
mRNA5562,mRNA5562
mRNA5563,mRNA5563
mRNA5564,mRNA5564
mRNA5565,mRNA5565
mRNA5566,mRNA5566
mRNA5567,mRNA5567
mRNA5568,mRNA5568
mRNA5569,mRNA5569
mRNA5570,mRNA5570
mRNA5571,mRNA5571
mRNA5572,mRNA5572
mRNA5573,mRNA5573
